26.800066	-646.115784	-163.889343
26.900066	-662.504700	-164.870346
27.000067	-678.991760	-165.851349
27.100067	-695.576904	-166.832352
27.200068	-712.260132	-167.813354
27.300068	-729.041443	-168.794357
27.400068	-745.920898	-169.775360
27.500069	-762.898438	-170.756363
27.600069	-779.974060	-171.737366
27.700069	-797.147827	-172.718369
27.800070	-814.419678	-173.699371
27.900070	-831.789612	-174.680374
28.000071	-849.257629	-175.661377
28.100071	-866.823792	-176.642380
28.200071	-884.488037	-177.623383
28.300072	-902.250366	-178.604385
28.400072	-920.110779	-179.585388
28.500072	-938.069336	-180.566391
28.600073	-956.125977	-181.547394
28.700073	-974.280701	-182.528397
28.800074	-992.533569	-183.509399
28.900074	-1010.884521	-184.490402
29.000074	-1029.333618	-185.471405
29.100075	-1047.880737	-186.452408
29.200075	-1066.526001	-187.433411
29.300076	-1085.269287	-188.414413
29.400076	-1104.110718	-189.395416
29.500076	-1123.050293	-190.376419
29.600077	-1142.087891	-191.357422
29.700077	-1161.223633	-192.338425
29.800077	-1180.457520	-193.319427
29.900078	-1199.789429	-194.300430
30.000078	-1219.219482	-195.281433
30.100079	-1238.747681	-196.262436
30.200079	-1258.373901	-197.243439
30.300079	-1278.098267	-198.224442
30.400080	-1297.920654	-199.205444
30.500080	-1317.841187	-200.186447
30.600080	-1337.859863	-201.167450
30.700081	-1357.976562	-202.148453
30.800081	-1378.191406	-203.129456
30.900082	-1398.504395	-204.110458
31.000082	-1418.915405	-205.091461
31.100082	-1439.424561	-206.072464
31.200083	-1460.031860	-207.053467
31.300083	-1480.737183	-208.034470
31.400084	-1501.540649	-209.015472
31.500084	-1522.442139	-209.996475
31.600084	-1543.441772	-210.977478
31.700085	-1564.539551	-211.958481
31.800085	-1585.735352	-212.939484
31.900085	-1607.029297	-213.920486
32.000084	-1628.421387	-214.901489
32.100082	-1649.911499	-215.882492
32.200081	-1671.499756	-216.863495
32.300079	-1693.186157	-217.844498
32.400078	-1714.970581	-218.825500
32.500076	-1736.853149	-219.806503
32.600075	-1758.833740	-220.787506
32.700073	-1780.912476	-221.768509
32.800072	-1803.089355	-222.749512
32.900070	-1825.364258	-223.730515
33.000069	-1847.737305	-224.711517
33.100067	-1870.208496	-225.692520
33.200066	-1892.777710	-226.673523
33.300064	-1915.445068	-227.654526
33.400063	-1938.210571	-228.635529
33.500061	-1961.074097	-229.616531
33.600060	-1984.035767	-230.597534
33.700058	-2007.095459	-231.578537
33.800056	-2030.253296	-232.559540
33.900055	-2053.509277	-233.540543
34.000053	-2076.863281	-234.521545
34.100052	-2100.315430	-235.502548
34.200050	-2123.865723	-236.483551
34.300049	-2147.514160	-237.464554
34.400047	-2171.260498	-238.445557
34.500046	-2195.104980	-239.426559
34.600044	-2219.047607	-240.407562
34.700043	-2243.088379	-241.388565
34.800041	-2267.227295	-242.369568
34.900040	-2291.464355	-243.350571
